id,book_id,title,authors,original_publication_year,average_rating,ratings_count
329,2318271,The Last Lecture,"Randy Pausch, Jeffrey Zaslow",2008,4.25,241869
330,228665,"The Eye of the World (Wheel of Time, #1)",Robert Jordan,1990,4.18,260184
331,10916,The Pact,Jodi Picoult,1998,4,221225
332,65605,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,1953,4.01,268355
333,2153405,Still Alice,Lisa Genova,2007,4.3,223432
334,13596809,"Reflected in You (Crossfire, #2)",Sylvia Day,2012,4.33,252564
335,6689,James and the Giant Peach,"Roald Dahl, Quentin Blake",1961,3.99,270402
336,13137,"1st to Die (Women's Murder Club, #1)",James Patterson,2001,4.05,233984
337,13,The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,1996,4.37,222842
338,6280118,One Day,David Nicholls,2009,3.77,222926
339,32929,Goodnight Moon,"Margaret Wise Brown, Clement Hurd",1947,4.27,244842
340,7747374,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,2010,3.94,253437
341,1371,The Iliad,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",-750,3.83,241088
342,13497818,The Casual Vacancy,J.K. Rowling,2012,3.28,231835
343,24192,The Runaway Jury,John Grisham,1996,3.96,222712
344,4138,Naked,David Sedaris,1997,4.08,201337
345,45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,2005,3.96,250000
346,236093,"The Wonderful Wizard of Oz (Oz, #1)","L. Frank Baum, W.W. Denslow",1900,3.98,247521
347,121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,1951,3.96,250221
348,16143347,We Were Liars,E. Lockhart,2014,3.85,273442
349,11590,'Salem's Lot,Stephen King,1975,3.99,228680
350,7745,Fear and Loathing in Las Vegas,"Hunter S. Thompson, Ralph Steadman",1971,4.08,232489
351,10025305,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,2011,4.46,307994
352,20910157,Yes Please,Amy Poehler,2014,3.81,251082
353,12996,Othello,William Shakespeare,1603,3.88,238875
354,6149,Beloved,Toni Morrison,1987,3.77,233825
355,3236307,"Graceling (Graceling Realm, #1)",Kristin Cashore,2008,4.1,281185
356,78411,"The Bad Beginning (A Series of Unfortunate Events, #1)","Lemony Snicket, Brett Helquist",1999,3.89,275670
357,355697,All Quiet on the Western Front,"Erich Maria Remarque, A.W. Wheen",1929,3.92,249113
358,191139,"Oh, The Places You'll Go!",Dr. Seuss,1990,4.34,257260
359,16115612,And the Mountains Echoed,Khaled Hosseini,2012,4.03,199326
360,7082,Do Androids Dream of Electric Sheep?,"Philip K. Dick, Roger Zelazny",1968,4.08,223828
361,18254,Oliver Twist,"Charles Dickens, George Cruikshank, Philip Horne",1838,3.85,230181
362,11149,The Screwtape Letters,C.S. Lewis,1942,4.21,116277
363,6936382,"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,2010,4.08,259479
364,113946,How the Grinch Stole Christmas!,Dr. Seuss,1957,4.36,250602
365,5805,V for Vendetta,"Alan Moore, David   Lloyd",1990,4.25,210682
366,2203,John Adams,David McCullough,2001,4.05,215780
367,14995,"Odd Thomas (Odd Thomas, #1)",Dean Koontz,2003,3.94,205986
368,119324,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,1997,4.1,242503
369,22232,"Stargirl (Stargirl, #1)",Jerry Spinelli,2000,3.74,237560
370,7090447,"The Red Pyramid (Kane Chronicles, #1)",Rick Riordan,2010,4.06,232791
371,350,Stranger in a Strange Land,Robert A. Heinlein,1961,3.91,220301
372,10176,Dress Your Family in Corduroy and Denim,David Sedaris,2004,4.08,191923
373,6319,The BFG,"Roald Dahl, Quentin Blake",1982,4.22,245855
374,21,A Short History of Nearly Everything,Bill Bryson,2003,4.19,191535
375,1852,The Call of the Wild,Jack London,1903,3.83,223932
376,7864437,"The Death Cure (Maze Runner, #3)",James Dashner,2011,3.77,223674
377,16793,Stardust,Neil Gaiman,1999,4.07,237602
378,33917,The Namesake,Jhumpa Lahiri,2003,3.96,184211
379,8667848,"A Discovery of Witches (All Souls Trilogy, #1)",Deborah Harkness,2011,3.99,226622
380,11297,Norwegian Wood,"Haruki Murakami, Jay Rubin",1987,4.02,183988
381,5168,Where the Heart Is,Billie Letts,1995,4,208333
382,6567017,"Will Grayson, Will Grayson","John Green, David Levithan",2010,3.84,236431
383,1241,A Million Little Pieces,James Frey,2003,3.62,184241
384,2282133,"Frostbite (Vampire Academy, #2)",Richelle Mead,2008,4.3,256745
385,8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,2012,4.04,202135
386,233818,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",Scott O'Dell,1960,3.8,236015
387,17250,The Crucible,"Arthur Miller, Christopher Bigsby",1953,3.55,242980
388,50,"Hatchet (Brian's Saga, #1)",Gary Paulsen,1986,3.68,222553
389,68428,"The Final Empire (Mistborn, #1)",Brandon Sanderson,2006,4.43,208944
390,51496,The Strange Case of Dr. Jekyll and Mr. Hyde,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",1886,3.79,223535
391,7784,The Lorax,Dr. Seuss,1971,4.35,226564
392,389627,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Jeff Kinney,2004,3.96,254852
393,7896527,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,2012,4.24,274987
394,2802316,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,2008,4.37,266742
395,46170,For Whom the Bell Tolls,Ernest Hemingway,1940,3.95,195063
396,3367956,Hotel on the Corner of Bitter and Sweet,Jamie Ford,2009,3.98,197294
397,343,Perfume: The Story of a Murderer,"Patrick Süskind, John E. Woods",1985,4,178135
398,1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,2001,3.73,179347
399,3950967,The Tales of Beedle the Bard,J.K. Rowling,2007,4.06,284833
400,22328,Neuromancer,William Gibson,1984,3.88,183878
401,10799,A Farewell to Arms,Ernest Hemingway,1929,3.79,186613
402,391729,The Tell-Tale Heart and Other Writings,Edgar Allan Poe,1843,4.15,195689
403,10534,The Art of War,"Sun Tzu, Thomas Cleary",-500,3.95,167332
404,11367726,Defending Jacob,William Landay,2012,3.97,182025
405,4980,Breakfast of Champions,Kurt Vonnegut Jr.,1973,4.08,178154
406,627206,The New Drawing on the Right Side of the Brain,Betty Edwards,1979,3.84,218264
407,5826,Bel Canto,Ann Patchett,2001,3.92,192330
408,1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,1997,4,171558
409,9375,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1987,4.26,207508
410,37781,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,1958,3.61,199346
411,33722,The Undomestic Goddess,Sophie Kinsella,2005,3.82,200509
412,567795,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,1990,4.23,165675
413,7190,The Three Musketeers,Alexandre Dumas,1844,4.06,195274
414,6948436,Little Bee,Chris Cleave,2008,3.7,116784
415,3975774,"Evermore (The Immortals, #1)",Alyson Noel,2009,3.59,230031
416,6327,The Witches,"Roald Dahl, Quentin Blake",1983,4.17,221431
417,40440,The Thirteenth Tale,Diane Setterfield,2006,3.95,213200
418,6479259,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,2010,4.37,224247
419,5996153,"Blood Promise (Vampire Academy, #4)",Richelle Mead,2009,4.35,231853
420,3478,Message in a Bottle,Nicholas Sparks,1998,3.95,185116
421,8683812,The Paris Wife,Paula McLain,2011,3.79,191850
422,862041,"Harry Potter Boxset (Harry Potter, #1-7)",J.K. Rowling,1998,4.74,190050
423,16248068,"The Elite (The Selection, #2)",Kiera Cass,2013,4.02,234247
424,119073,The Name of the Rose,"Umberto Eco, William Weaver, Seán Barrett",1980,4.11,200217
425,46799,Go Ask Alice,"Beatrice Sparks, Anonymous",1971,3.77,196677
426,310612,A Confederacy of Dunces,"John Kennedy Toole, Walker Percy",1980,3.89,170776
427,92303,The Importance of Being Earnest,Oscar Wilde,1895,4.17,210630
428,12127750,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,2012,4.47,277491
429,34497,"The Color of Magic (Discworld, #1; Rincewind #1)",Terry Pratchett,1983,3.97,190590
430,4929,Kafka on the Shore,"Haruki Murakami, Philip Gabriel",2002,4.13,167593
431,28877,"Red Dragon (Hannibal Lecter, #1)",Thomas Harris,1981,4.01,194013
432,41804,"I, Robot (Robot #0.1)",Isaac Asimov,1950,4.17,198368
433,42899,"Dark Lover (Black Dagger Brotherhood, #1)",J.R. Ward,2005,4.21,227021
434,7791997,"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,2010,4.07,226237
435,6482837,Before I Fall,Lauren Oliver,2010,3.92,220160
436,9777,The God of Small Things,Arundhati Roy,1997,3.91,165378
437,18079776,The Invention of Wings,Sue Monk Kidd,2014,4.23,168006
438,6469165,What Alice Forgot,Liane Moriarty,2009,4.05,165704
439,3869,A Brief History of Time,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",1987,4.12,165628
440,7315573,"Fall of Giants (The Century Trilogy, #1)",Ken Follett,2010,4.26,168911
441,6320534,Under the Dome,Stephen King,2009,3.89,183292
442,830,Snow Crash,Neal Stephenson,1992,4.02,175883
443,51738,Just Listen,Sarah Dessen,2006,4.06,202180
444,99107,"Winnie-the-Pooh (Winnie-the-Pooh, #1)","A.A. Milne, Ernest H. Shepard",1926,4.34,207550
445,9736930,Before I Go to Sleep,S.J. Watson,2011,3.87,180896
446,102868,A Study in Scarlet,Arthur Conan Doyle,1887,4.15,201499
447,2248573,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,2008,4.03,211645
448,56495,The Purpose Driven Life: What on Earth Am I Here for?,Rick Warren,2002,3.9,170491
449,676924,"Betrayed (House of Night, #2)","P.C. Cast, Kristin Cast",2007,3.93,205340
450,47212,"Storm Front (The Dresden Files, #1)",Jim Butcher,2000,4.02,203053
451,50398,Northanger Abbey,"Jane Austen, Alfred MacAdam",1817,3.8,205167
452,16101128,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,2013,4.1,260048
453,10920,Cold Mountain,Charles Frazier,1997,3.83,185979
454,767680,If You Give a Mouse a Cookie,"Laura Joffe Numeroff, Felicia Bond",1985,4.24,198083
455,42155,"Something Blue (Darcy & Rachel, #2)",Emily Giffin,2005,3.92,172417
456,12220,A Streetcar Named Desire,Tennessee Williams,1947,3.97,194493
457,10692,The Historian,Elizabeth Kostova,2005,3.77,190473
458,20170404,Station Eleven,Emily St. John Mandel,2014,4.02,160466
459,18774964,A Man Called Ove,"Fredrik Backman, Henning Koch",2012,4.35,183777
460,18335634,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,2013,4.59,162099
461,1078,"The Good Earth (House of Earth, #1)",Pearl S. Buck,1931,3.97,182220
462,2784,Ways of Seeing,John Berger,1972,3.75,155658
463,5364,"Dragonfly in Amber (Outlander, #2)",Diana Gabaldon,1992,4.31,178110
464,1923820,Holy Bible: King James Version,Anonymous,1611,4.43,159457
465,14758,In Her Shoes,Jennifer Weiner,2002,3.78,167400
466,659469,The Hobbit: Graphic Novel,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",1989,4.48,155338
467,297673,The Brief Wondrous Life of Oscar Wao,Junot Díaz,2007,3.89,160330
468,37415,Their Eyes Were Watching God,Zora Neale Hurston,1937,3.87,181106
469,41899,Fantastic Beasts and Where to Find Them,"Newt Scamander, J.K. Rowling, Albus Dumbledore",2001,3.95,185928
470,17851885,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,"Malala Yousafzai, Christina Lamb",2012,4.06,214412
471,45032,Mansfield Park,"Jane Austen, Kathryn Sutherland, Tony Tanner, Claire Lamont",1814,3.84,205064
472,4069,Man's Search for Meaning,Viktor E. Frankl,1946,4.33,171281
473,237209,"In the Woods (Dublin Murder Squad, #1)",Tana French,2007,3.74,188024
474,14743,The God Delusion,Richard Dawkins,2006,3.89,162740
475,8492825,"Where She Went (If I Stay, #2)",Gayle Forman,2011,4.06,193141
476,7069,The World According to Garp,John Irving,1978,4.07,167106
477,78129,"Killing Floor (Jack Reacher, #1)",Lee Child,1997,4.04,162972
478,2932,Robinson Crusoe,"Daniel Defoe, Gerald McCann, Virginia Woolf",1719,3.66,178188
479,28862,The Prince,"Niccolò Machiavelli, Adolph Caso, Rufus Goodwin, Benjamin Martinez",1513,3.78,153128
480,18122,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,2000,4.06,192315
481,43889,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,1994,4.13,175771
482,6837103,The Kitchen House,Kathleen Grissom,2010,4.18,168082
483,5113,Franny and Zooey,J.D. Salinger,1961,3.98,152906
484,29059,Choke,Chuck Palahniuk,2001,3.69,154643
485,4934,The Brothers Karamazov,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",1880,4.3,155838
486,307791,"The City of Ember (Book of Ember, #1)",Jeanne DuPrau,2003,3.85,198809
487,7670,The Andromeda Strain,Michael Crichton,1969,3.87,173186
488,11566,The Green Mile,Stephen King,1996,4.42,173950
489,2547,The Prophet,Kahlil Gibran,1923,4.22,142641
490,15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,1985,4.35,184007
491,2866718,"Untamed (House of Night, #4)","P.C. Cast, Kristin Cast",2008,3.95,191743
492,7967,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,1986,4.04,164287
493,11138,Mere Christianity,C.S. Lewis,1952,4.31,184759
494,29044,The Secret History,Donna Tartt,1992,4.07,168405
495,4953,A Heartbreaking Work of Staggering Genius,Dave Eggers,2000,3.68,145459
496,1295,"The Clan of the Cave Bear (Earth's Children, #1)",Jean M. Auel,1980,4.02,176062
497,3685,Black Beauty,Anna Sewell,1877,3.94,183255
498,656,War and Peace,"Leo Tolstoy, Henry Gifford, Aylmer Maude, Louise Maude",1869,4.11,168037
499,28676,American Psycho,Bret Easton Ellis,1991,3.81,166083
500,38980,"The Princess Diaries (The Princess Diaries, #1)",Meg Cabot,2000,3.76,193140
501,7061,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",Alexander McCall Smith,1998,3.75,180320
502,138398,"The Walking Dead, Vol. 01: Days Gone Bye","Robert Kirkman, Tony Moore",2004,4.3,164530
503,70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,1968,4.12,170841
504,11422,Redeeming Love,Francine Rivers,1991,4.48,157506
505,27523,"Left Behind (Left Behind, #1)","Tim LaHaye, Jerry B. Jenkins",1995,3.81,161173
506,18635016,"The One (The Selection, #3)",Kiera Cass,2014,4.21,139544
507,7938275,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",Suzanne Collins,2010,4.49,129665
508,1869,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2001,3.6,152786
509,1358844,Remember Me?,Sophie Kinsella,2008,3.76,170096
510,233649,"The Great Hunt (Wheel of Time, #2)",Robert Jordan,1990,4.2,162595
511,6534,"Postmortem (Kay Scarpetta, #1)",Patricia Cornwell,1990,4.01,167379
512,23919,The Complete Stories and Poems,Edgar Allan Poe,1849,4.37,160063
513,561909,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",1971,4.42,171384
514,3590,The Adventures of Sherlock Holmes,Arthur Conan Doyle,1892,4.29,139816
515,16735,The Prince of Tides,Pat Conroy,1986,4.22,159596
516,3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,2000,4.17,147717
517,4268157,"Perfect Chemistry (Perfect Chemistry, #1)",Simone Elkeles,2008,4.07,198627
518,34268,Peter Pan,"J.M. Barrie, Michael Hague",1904,4.1,169306
519,24768,"Pretties (Uglies, #2)",Scott Westerfeld,2005,3.85,193405
520,11275,The Wind-Up Bird Chronicle,"Haruki Murakami, Jay Rubin",1994,4.17,133408
521,79885,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #16)",Michael Connelly,2005,4.14,149438
522,49628,Cloud Atlas,David Mitchell,2004,4.01,152441
523,133518,The Things They Carried,Tim O'Brien,1990,4.12,168678
524,114683,Wall and Piece,Banksy,1988,3.83,149453
525,9593911,"Pandemonium (Delirium, #2)",Lauren Oliver,2012,4.07,181656
526,17231,"Darkly Dreaming Dexter (Dexter, #1)",Jeff Lindsay,2004,3.89,150055
527,110494,"Living Dead in Dallas (Sookie Stackhouse, #2)",Charlaine Harris,2002,3.97,190565
528,34897,"The Dragon Reborn (Wheel of Time, #3)",Robert Jordan,1991,4.23,153809
529,7733,Gulliver's Travels,"Jonathan Swift, Robert DeMaria Jr.",1726,3.55,168727
530,12957,Much Ado About Nothing,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",1598,4.06,175616
531,52357,Beowulf,"Unknown, Seamus Heaney",975,3.42,155903
532,59980,Batman: Year One,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",1987,4.23,145267
533,24817626,Go Set a Watchman,Harper Lee,2015,3.31,138669
534,1044355,When You Are Engulfed in Flames,David Sedaris,2008,4.04,150898
535,8490112,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,2011,4.04,198283
536,17878931,"Red Queen (Red Queen, #1)",Victoria Aveyard,2015,4.08,83354
537,12609433,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,2011,4.03,155977
538,386187,Midnight in the Garden of Good and Evil,John Berendt,1994,3.9,167997
539,15717943,"Hopeless (Hopeless, #1)",Colleen Hoover,2012,4.34,189938
540,3008,A Little Princess,"Frances Hodgson Burnett, Nancy Bond",1905,4.2,199872
541,51737,The Truth About Forever,Sarah Dessen,2004,4.13,179415
542,84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,1954,3.9,189671
543,6527740,"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,2010,4.42,206792
544,77767,"Little House on the Prairie (Little House, #2)","Laura Ingalls Wilder, Garth Williams",1935,4.18,195424
545,144974,The Velveteen Rabbit,"Margery Williams Bianco, William   Nicholson",1922,4.29,173469
546,629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,1974,3.76,139411
547,8909,The War of the Worlds,"H.G. Wells, Arthur C. Clarke",1897,3.8,159752
548,162085,"Pretty Little Liars (Pretty Little Liars, #1)",Sara Shepard,2006,3.9,156328
549,231850,Corduroy,Don Freeman,1948,4.28,160860
550,3109,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,2006,4.17,133271
551,15790842,Life After Life,Kate Atkinson,2013,3.74,138454
552,3462,The Rescue,Nicholas Sparks,2000,4.1,142092
553,107291,Needful Things,Stephen King,1991,3.87,153821
554,10987,"Voyager (Outlander, #3)",Diana Gabaldon,1993,4.38,157395
555,117251,"Hamlet: Screenplay, Introduction And Film Diary","Kenneth Branagh, William Shakespeare",1996,4.12,156869
556,10603,Cujo,Stephen King,1981,3.65,158215
557,10956,The Virgin Suicides,Jeffrey Eugenides,1993,3.83,159249
558,140077,"Dead to the World (Sookie Stackhouse, #4)",Charlaine Harris,2004,4.13,199572
559,32261,Tess of the D'Urbervilles,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",1891,3.77,171599
560,2175,Madame Bovary,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",1856,3.64,158877
561,378,The Phantom Tollbooth,"Norton Juster, Jules Feiffer",1961,4.22,178432
562,7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,2010,4.64,144822
563,140082,"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,2003,4.03,181323
564,248704,It's Kind of a Funny Story,Ned Vizzini,2006,4.14,161001
565,68429,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,2007,4.35,150736
566,25041504,"After You (Me Before You, #2)",Jojo Moyes,2015,3.7,99342
567,10032672,The Language of Flowers,Vanessa Diffenbaugh,2011,4.07,140076
568,59960,"Batman: The Dark Knight Returns (The Dark Knight Saga, #1)","Frank Miller, Klaus Janson, Lynn Varley",1986,4.25,135979
569,13152,"The Angel Experiment (Maximum Ride, #1)",James Patterson,2005,4.08,172302
570,285092,High Fidelity,Nick Hornby,1995,3.94,134849
571,15925,The Guardian,Nicholas Sparks,2003,4.14,136427
572,46756,"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,2003,4,151500
573,1274,"Men Are from Mars, Women Are from Venus",John Gray,1998,3.52,113915
